latitude,longitude,year,month,day,type,basisOfRecord,gbifID,occurrenceID,system:time_start,geometry
21.36951,-87.53366,2014.0,9.0,24.0,,HUMAN_OBSERVATION,1897386123,5e13b01e531e3936fb073833fefdaad4,2014-09-24T00:00:00,POINT (-87.53366 21.36951)
21.36951,-87.53366,2014.0,10.0,11.0,,HUMAN_OBSERVATION,1897386122,6ff198c6639d253dd6e8fab2dbe94476,2014-10-11T00:00:00,POINT (-87.53366 21.36951)
21.34861,-87.58708,2014.0,9.0,28.0,,HUMAN_OBSERVATION,1897386121,48057ed842494853ae8c594e55313949,2014-09-28T00:00:00,POINT (-87.58708 21.34861)
21.34573,-87.53378,2014.0,9.0,14.0,,HUMAN_OBSERVATION,1897386120,42f0eeb2a2713c6815f0f5af5687f65c,2014-09-14T00:00:00,POINT (-87.53378 21.34573)
21.36778,-87.60232,2014.0,9.0,20.0,,HUMAN_OBSERVATION,1897386118,e21e7dd4fb6985486fdb8c6295ab8bda,2014-09-20T00:00:00,POINT (-87.60232 21.36778)
21.34861,-87.58708,2014.0,9.0,21.0,,HUMAN_OBSERVATION,1897386117,21f95374971a7f5f7454d2a6bad61fbf,2014-09-21T00:00:00,POINT (-87.58708 21.34861)
21.36778,-87.60232,2014.0,10.0,9.0,,HUMAN_OBSERVATION,1897386116,b5da16195c0a5ebea9ce48640da47d5e,2014-10-09T00:00:00,POINT (-87.60232 21.36778)
21.34573,-87.53378,2014.0,8.0,16.0,,HUMAN_OBSERVATION,1897386115,011370bd885553fd580bcfde6f3375b0,2014-08-16T00:00:00,POINT (-87.53378 21.34573)
21.3327,-87.5549,2010.0,2.0,9.0,,HUMAN_OBSERVATION,1897386111,1b191fb9f253366537e638c01ed8371d,2010-02-09T00:00:00,POINT (-87.5549 21.3327)
21.36951,-87.53366,2008.0,7.0,8.0,,HUMAN_OBSERVATION,1897386107,6ff170aa40a5fea5c0cc5b50d951e2d1,2008-07-08T00:00:00,POINT (-87.53366 21.36951)
21.36761,-87.58015,2008.0,7.0,26.0,,HUMAN_OBSERVATION,1897386106,705b28e8f10b4ef0da534fb87eda50c5,2008-07-26T00:00:00,POINT (-87.58015 21.36761)
21.34861,-87.58708,2008.0,7.0,29.0,,HUMAN_OBSERVATION,1897386105,786e62a82aa8d7bbc82f4eed89ad68d8,2008-07-29T00:00:00,POINT (-87.58708 21.34861)
21.3593,-87.61688,2008.0,8.0,4.0,,HUMAN_OBSERVATION,1897386099,3223ce75a916b75eb1d119f872e847f5,2008-08-04T00:00:00,POINT (-87.61688 21.3593)
21.34573,-87.53378,2008.0,7.0,5.0,,HUMAN_OBSERVATION,1897386095,718c070a0d093a462f0ce1db075f55db,2008-07-05T00:00:00,POINT (-87.53378 21.34573)
21.33907,-87.62205,2008.0,7.0,15.0,,HUMAN_OBSERVATION,1897386093,02d4d8f470512b6a49c348a10a350062,2008-07-15T00:00:00,POINT (-87.62205 21.33907)
18.386748,-89.344566,2008.0,7.0,3.0,Event,HUMAN_OBSERVATION,1897385238,925246ac6c12402abba504dcb80f1dba,2008-07-03T00:00:00,POINT (-89.344566 18.386748)
17.525,-91.991667,2008.0,8.0,16.0,Event,FOSSIL_SPECIMEN,1895694027,1547f9ebb7ae19ae3e6890a67ad3ced4,2008-08-16T00:00:00,POINT (-91.991667 17.525)
18.457778,-88.927778,1995.0,12.0,6.0,Event,MATERIAL_CITATION,1895618384,f30295cc6ad098532f1c712f355d9dc5,1995-12-06T00:00:00,POINT (-88.927778 18.457778)
15.441667,-92.891667,2012.0,1.0,3.0,Event,MATERIAL_CITATION,1895618358,c238d780e40df39764c3cbbbe1cb111e,2012-01-03T00:00:00,POINT (-92.891667 15.441667)
16.1,-90.933333,1964.0,12.0,15.0,Event,MATERIAL_CITATION,1895618350,f042792cb88f8822650f43fc0aee4b9d,1964-12-15T00:00:00,POINT (-90.933333 16.1)
15.301389,-92.720556,2014.0,10.0,19.0,Event,MATERIAL_CITATION,1895618349,a21c3baf460b4b4e4e27946258a9e6e1,2014-10-19T00:00:00,POINT (-92.720556 15.301389)
17.914167,-89.690278,2014.0,7.0,2.0,Event,MATERIAL_CITATION,1895618342,d5f8623d81bfbc8945624d8802358559,2014-07-02T00:00:00,POINT (-89.690278 17.914167)
16.086389,-93.755,2014.0,3.0,29.0,Event,MATERIAL_CITATION,1895618341,a7b031779bdddebaf26a35808a5243f4,2014-03-29T00:00:00,POINT (-93.755 16.086389)
